NO,MValue,SValue
458,9.12747e-06,1.48885
459,9.18383e-06,1.48021
460,9.15341e-06,1.48441
461,9.16981e-06,1.4837
462,9.20142e-06,1.47999
463,9.16221e-06,1.4836
464,9.17884e-06,1.48167
465,9.18617e-06,1.48181
466,9.19156e-06,1.48129
467,9.1795e-06,1.48245
468,9.21792e-06,1.47726
469,9.22564e-06,1.4775
470,9.24235e-06,1.47364
471,9.24291e-06,1.47428
472,9.21841e-06,1.47776
473,9.26527e-06,1.47297
474,9.25334e-06,1.47352
475,9.24215e-06,1.474
476,9.26049e-06,1.47419
477,9.23e-06,1.47754
478,9.25975e-06,1.47402
479,9.25108e-06,1.47404
480,9.29159e-06,1.47041
481,9.27895e-06,1.47188
482,9.27869e-06,1.47154
483,9.29564e-06,1.4687
484,9.23699e-06,1.4762
485,9.28991e-06,1.47043
486,9.30562e-06,1.46836
487,9.26877e-06,1.47308
488,9.28234e-06,1.47245
489,9.31991e-06,1.4669
490,9.35132e-06,1.46439
491,9.31803e-06,1.46893
492,9.34645e-06,1.46455
493,9.37999e-06,1.46161
494,9.34355e-06,1.46473
495,9.32812e-06,1.46558
496,9.36786e-06,1.46058
497,9.37516e-06,1.46132
498,9.35069e-06,1.46435
499,9.36545e-06,1.46127
500,9.36985e-06,1.46005
501,9.38121e-06,1.4611
502,9.35463e-06,1.46261
503,9.38461e-06,1.46054
504,9.36507e-06,1.46081
505,9.3949e-06,1.4578
506,9.39382e-06,1.45944
507,9.40799e-06,1.45711
508,9.40141e-06,1.45621
509,9.37088e-06,1.46018
510,9.39167e-06,1.4586
511,9.38572e-06,1.46071
512,9.37985e-06,1.46078
513,9.38359e-06,1.4592
514,9.40592e-06,1.45684
515,9.39994e-06,1.45821
516,9.4625e-06,1.45328
517,9.46234e-06,1.45158
518,9.40871e-06,1.45593
519,9.44678e-06,1.45467
520,9.40431e-06,1.4593
521,9.4389e-06,1.45497
522,9.44466e-06,1.45592
523,9.47404e-06,1.45176
524,9.46465e-06,1.4534
525,9.47724e-06,1.45215
526,9.48268e-06,1.45034
527,9.48623e-06,1.45123
528,9.49083e-06,1.4506
529,9.49406e-06,1.45024
530,9.53702e-06,1.44445
531,9.51726e-06,1.44537
532,9.47987e-06,1.45118
533,9.49257e-06,1.45077
534,9.51706e-06,1.4485
535,9.58022e-06,1.4414
536,9.5792e-06,1.44004
537,9.52899e-06,1.44566
538,9.57932e-06,1.44283
539,9.57663e-06,1.44197
540,9.59972e-06,1.43836
541,9.57716e-06,1.4432
542,9.6288e-06,1.43793
543,9.58619e-06,1.44181
544,9.63391e-06,1.43606
545,9.59694e-06,1.44034
546,9.61673e-06,1.43613
547,9.58288e-06,1.43994
548,9.61689e-06,1.43716
549,9.62965e-06,1.43628
550,9.63567e-06,1.43486
551,9.63352e-06,1.43542
552,9.64867e-06,1.43433
553,9.66311e-06,1.43295
554,9.67023e-06,1.43395
555,9.64738e-06,1.43384
556,9.66096e-06,1.43189
557,9.64138e-06,1.43556
558,9.6668e-06,1.43334
559,9.62595e-06,1.43741
560,9.67049e-06,1.43498
561,9.71086e-06,1.43004
562,9.71326e-06,1.43008
563,9.71996e-06,1.42935
564,9.72962e-06,1.42614
565,9.7332e-06,1.42563
566,9.77645e-06,1.42298
567,9.7477e-06,1.42575
568,9.74136e-06,1.4269
569,9.73632e-06,1.42626
570,9.75331e-06,1.42454
571,9.75975e-06,1.42438
572,9.75383e-06,1.42515
573,9.77536e-06,1.42213
574,9.75271e-06,1.42366
575,9.80129e-06,1.41959
576,9.755e-06,1.42483
577,9.819e-06,1.41842
578,9.82598e-06,1.41778
579,9.8264e-06,1.41749
580,9.87507e-06,1.41293
581,9.83763e-06,1.41566
582,9.82576e-06,1.41709
583,9.8603e-06,1.41454
584,9.86307e-06,1.41409
585,9.86822e-06,1.41513
586,9.89844e-06,1.41276
587,9.89373e-06,1.41372
588,9.8997e-06,1.41185
589,9.94603e-06,1.40845
590,9.92009e-06,1.40983
591,9.92738e-06,1.40981
592,9.97363e-06,1.40583
593,9.9695e-06,1.40549
594,9.96712e-06,1.40691
595,1.0014e-05,1.40171
596,1.00153e-05,1.40165
597,1.00121e-05,1.40205
598,9.99211e-06,1.40471
599,1.00282e-05,1.40071
600,1.00706e-05,1.39621
601,1.00424e-05,1.39908
602,1.00594e-05,1.39777
