NO,MValue,SValue,MValue_Mean,SValue_Mean,MValue_Analyze,SValue_Analyze
821,45.14,2.218,45.1325,2.2196666666666665,0.0,0.0
822,45.14,2.218,45.13333333333333,2.2193333333333336,0.2,0.1
823,45.14,2.219,45.134166666666665,2.2190833333333333,0.2,0.1
824,45.26,2.218,45.145,2.21875,1.2,0.1
825,45.17,2.218,45.14833333333333,2.2184166666666667,1.4000000000000001,0.1
826,45.17,2.218,45.1525,2.2180833333333334,0.8,0.1
827,45.2,2.218,45.159166666666664,2.218166666666667,1.0999999999999999,0.0
828,45.2,2.218,45.165,2.21825,1.2,0.0
829,45.2,2.218,45.17000000000001,2.2183333333333333,1.0999999999999999,0.0
830,45.2,2.218,45.175000000000004,2.2184166666666667,1.0,0.0
831,45.2,2.218,45.18,2.2185,1.0,0.0
832,45.2,2.218,45.185,2.2180833333333334,1.0,0.0
833,45.21,2.218,45.19083333333334,2.2180833333333334,1.0999999999999999,0.0
834,45.21,2.206,45.196666666666665,2.2170833333333335,1.2,0.1
835,45.21,2.206,45.20250000000001,2.2159999999999997,1.2,0.2
836,45.21,2.21,45.19833333333333,2.215333333333333,0.2,0.2
837,45.28,2.211,45.2075,2.21475,0.5,0.1
838,45.28,2.211,45.21666666666667,2.2141666666666664,1.7999999999999998,0.1
839,45.28,2.203,45.22333333333333,2.2129166666666666,1.6,0.2
840,44.97,2.197,45.20416666666667,2.2111666666666667,1.2,0.3
841,44.98,2.197,45.185833333333335,2.2094166666666664,3.6999999999999997,0.4
842,44.98,2.208,45.1675,2.2085833333333333,3.6999999999999997,0.3
843,45.16,2.208,45.16416666666667,2.20775,2.1999999999999997,0.2
844,45.16,2.214,45.16083333333333,2.2074166666666666,0.7000000000000001,0.1
845,45.45,2.212,45.18083333333333,2.2069166666666664,1.7000000000000002,0.1
846,45.43,2.212,45.19916666666666,2.2074166666666666,3.8,0.0
847,45.43,2.211,45.2175,2.2078333333333333,3.6999999999999997,0.1
848,45.41,2.21,45.234166666666674,2.2078333333333333,3.5000000000000004,0.0
849,45.15,2.21,45.22333333333333,2.2077500000000003,0.6,0.0
850,45.15,2.204,45.2125,2.2071666666666667,2.1999999999999997,0.1
851,45.28,2.204,45.2125,2.20725,1.0999999999999999,0.1
852,45.28,2.203,45.23833333333334,2.20775,2.6,0.1
853,45.42,2.203,45.275,2.20825,6.2,0.1
854,45.26,2.203,45.298333333333325,2.2078333333333338,6.0,0.0
855,45.26,2.203,45.306666666666665,2.2074166666666666,3.2,0.1
856,45.25,2.203,45.314166666666665,2.2065,1.6,0.1
857,45.25,2.202,45.29749999999999,2.205666666666666,0.8999999999999999,0.2
858,45.24,2.202,45.281666666666666,2.204833333333333,3.2,0.2
859,45.24,2.202,45.265833333333326,2.204083333333333,3.2,0.2
860,45.24,2.202,45.251666666666665,2.2034166666666666,3.0,0.1
861,45.24,2.202,45.259166666666665,2.20275,0.7000000000000001,0.1
862,45.23,2.202,45.26583333333334,2.2025833333333336,1.4000000000000001,0.1
863,45.23,2.201,45.26166666666666,2.2023333333333333,0.2,0.0
864,45.22,2.201,45.25666666666667,2.202166666666667,0.8999999999999999,0.0
865,45.22,2.201,45.24,2.202,2.1999999999999997,0.0
866,45.22,2.201,45.23666666666667,2.201833333333333,2.0,0.0
867,45.21,2.201,45.232499999999995,2.2016666666666667,0.8,0.0
868,45.21,2.201,45.229166666666664,2.2015,0.8,0.0
869,45.21,2.211,45.225833333333334,2.20225,0.7000000000000001,0.1
870,45.28,2.211,45.229166666666664,2.203,0.0,0.2
871,45.28,2.206,45.232499999999995,2.2033333333333336,0.7000000000000001,0.1
872,45.17,2.206,45.22666666666667,2.2036666666666664,0.2,0.1
873,45.17,2.204,45.22083333333333,2.2038333333333333,1.2,0.0
874,45.14,2.203,45.21333333333333,2.2039166666666667,1.3,0.0
875,45.13,2.203,45.205000000000005,2.204083333333333,1.6,0.0
876,45.13,2.203,45.1975,2.2042499999999996,1.6,0.0
877,45.13,2.203,45.19,2.204416666666667,1.5,0.0
878,45.12,2.203,45.18166666666667,2.2045833333333333,1.6,0.0
879,45.12,2.195,45.17416666666667,2.204083333333333,1.6,0.0
880,45.12,2.195,45.166666666666664,2.203583333333333,1.5,0.1
881,45.12,2.201,45.159166666666664,2.20275,1.5,0.1
882,45.26,2.201,45.1575,2.2019166666666665,0.8999999999999999,0.2
883,45.27,2.201,45.156666666666666,2.2015,0.2,0.1
884,45.27,2.201,45.165,2.2010833333333335,0.8,0.1
885,45.25,2.201,45.17166666666666,2.200833333333333,1.5,0.1
886,45.25,2.188,45.18083333333333,2.1995833333333334,1.6,0.2
887,45.24,2.188,45.19,2.1983333333333337,1.7999999999999998,0.2
888,45.24,2.188,45.19916666666666,2.1970833333333335,1.7999999999999998,0.2
889,45.24,2.187,45.208333333333336,2.19575,1.7999999999999998,0.3
890,45.14,2.186,45.21,2.1943333333333332,1.0999999999999999,0.3
891,45.13,2.186,45.21083333333333,2.193583333333333,0.2,0.2
892,45.13,2.186,45.211666666666666,2.192833333333333,0.2,0.2
893,45.14,2.186,45.21333333333334,2.1915833333333334,0.3,0.2
894,45.14,2.199,45.20333333333334,2.1914166666666666,0.8,0.1
895,45.22,2.178,45.19916666666666,2.1895000000000002,1.4000000000000001,0.2
896,45.12,2.178,45.18666666666667,2.187583333333333,1.7000000000000002,0.4
897,45.12,2.18,45.17583333333334,2.1858333333333335,2.3,0.4
898,45.27,2.185,45.1775,2.185583333333333,0.8999999999999999,0.2
899,45.29,2.185,45.181666666666665,2.1853333333333333,0.6,0.1
900,45.29,2.185,45.185833333333335,2.1850833333333335,0.8,0.0
901,45.3,2.185,45.19083333333333,2.1849166666666666,0.8999999999999999,0.0
902,45.3,2.185,45.20416666666666,2.1848333333333336,1.7999999999999998,0.0
903,45.3,2.185,45.218333333333334,2.18475,2.8000000000000003,0.0
904,45.3,2.185,45.232499999999995,2.1846666666666663,2.8000000000000003,0.0
905,45.3,2.185,45.24583333333334,2.1845833333333338,2.8000000000000003,0.0
906,45.3,2.185,45.259166666666665,2.1834166666666666,2.7,0.1
907,45.29,2.185,45.26499999999999,2.1839999999999997,1.9,0.1
908,45.29,2.185,45.27916666666666,2.1845833333333338,2.0,0.1
909,45.29,2.185,45.29333333333333,2.185,2.8000000000000003,0.1
910,45.29,2.185,45.294999999999995,2.185,1.6,0.0
911,45.28,2.185,45.29416666666666,2.185,0.1,0.0
912,45.28,2.185,45.29333333333333,2.185,0.2,0.0
913,45.28,2.185,45.291666666666664,2.185,0.2,0.0
914,45.28,2.185,45.29,2.185,0.3,0.0
915,45.27,2.185,45.2875,2.185,0.4,0.0
916,45.27,2.177,45.285000000000004,2.1843333333333335,0.5,0.1
917,45.27,2.177,45.2825,2.183666666666667,0.5,0.1
918,45.27,2.177,45.28,2.1830000000000003,0.5,0.1
919,45.28,2.177,45.27916666666667,2.1823333333333337,0.3,0.1
920,45.28,2.177,45.278333333333336,2.1816666666666666,0.2,0.1
921,45.28,2.177,45.2775,2.181,0.2,0.1
922,45.28,2.177,45.27666666666667,2.1803333333333335,0.2,0.1
923,45.28,2.177,45.27666666666667,2.1796666666666664,0.1,0.1
924,45.28,2.184,45.27666666666667,2.1795833333333334,0.0,0.1
925,45.29,2.184,45.2775,2.1795,0.1,0.0
926,45.29,2.179,45.278333333333336,2.179,0.2,0.1
927,45.28,2.179,45.27916666666667,2.1785,0.2,0.1
928,45.28,2.179,45.28,2.178666666666667,0.2,0.0
929,45.28,2.179,45.280833333333334,2.178833333333333,0.2,0.0
930,45.28,2.179,45.281666666666666,2.179,0.2,0.0
931,45.28,2.178,45.281666666666666,2.1790833333333333,0.1,0.0
932,45.28,2.173,45.281666666666666,2.17875,0.0,0.0
933,45.29,2.173,45.2825,2.1784166666666667,0.1,0.1
934,45.29,2.174,45.28333333333333,2.178166666666667,0.2,0.1
935,45.38,2.173,45.291666666666664,2.1778333333333335,0.8999999999999999,0.1
936,45.35,2.173,45.29749999999999,2.1769166666666666,1.4000000000000001,0.1
937,45.35,2.172,45.3025,2.1759166666666663,1.0999999999999999,0.2
938,45.34,2.172,45.30666666666667,2.175333333333333,0.8999999999999999,0.2
939,45.34,2.172,45.31166666666667,2.17475,0.8999999999999999,0.1
940,45.32,2.171,45.315,2.1740833333333334,0.8,0.1
941,45.32,2.171,45.318333333333335,2.1734166666666668,0.7000000000000001,0.1
942,45.32,2.171,45.321666666666665,2.17275,0.7000000000000001,0.1
943,45.31,2.171,45.32416666666668,2.172166666666667,0.6,0.1
944,45.31,2.171,45.326666666666675,2.172,0.5,0.1
945,45.31,2.171,45.32833333333334,2.1718333333333333,0.4,0.0
946,45.3,2.171,45.32916666666667,2.171583333333333,0.2,0.0
947,45.3,2.152,45.3225,2.1698333333333335,0.6,0.2
948,45.23,2.152,45.3125,2.168083333333333,1.7000000000000002,0.3
949,45.23,2.152,45.3025,2.166416666666666,2.0,0.3
950,45.23,2.151,45.29333333333333,2.1646666666666667,1.9,0.3
951,45.21,2.151,45.2825,2.1629166666666664,2.0,0.3
952,45.21,2.15,45.27333333333333,2.161166666666667,2.0,0.3
953,45.14,2.15,45.25833333333333,2.1594166666666665,2.4,0.3
954,45.13,2.15,45.2425,2.157666666666666,3.1,0.4
955,45.13,2.15,45.2275,2.1559166666666667,3.1,0.3
956,45.13,2.149,45.2125,2.1540833333333333,3.0,0.4
957,45.26,2.149,45.208333333333336,2.15225,1.9,0.4
958,45.26,2.149,45.205000000000005,2.1504166666666666,0.7000000000000001,0.4
959,45.38,2.149,45.21166666666667,2.150166666666667,0.3,0.2
960,45.38,2.149,45.22416666666667,2.1499166666666665,1.9,0.1
961,45.19,2.156,45.22083333333333,2.15025,0.8999999999999999,0.0
962,45.21,2.156,45.219166666666666,2.1506666666666665,0.5,0.1
963,45.21,2.156,45.219166666666666,2.1510833333333337,0.2,0.1
964,45.23,2.15,45.22083333333333,2.1510833333333332,0.2,0.0
965,45.34,2.15,45.237500000000004,2.1510833333333337,1.7999999999999998,0.0
966,45.34,2.151,45.255,2.1511666666666667,3.4000000000000004,0.0
967,45.24,2.151,45.26416666666666,2.1512499999999997,2.7,0.0
968,45.24,2.156,45.27333333333333,2.1518333333333333,1.7999999999999998,0.1
969,45.25,2.152,45.2725,2.1520833333333336,0.8,0.1
970,45.33,2.152,45.278333333333336,2.1523333333333334,0.5,0.1
971,45.33,2.151,45.274166666666666,2.1525,0.2,0.0
972,45.31,2.151,45.26833333333334,2.1526666666666663,1.0,0.0
973,45.32,2.151,45.27916666666667,2.15225,0.5,0.0
974,45.32,2.152,45.288333333333334,2.1519166666666667,2.0,0.1
975,45.32,2.152,45.29750000000001,2.1515833333333334,1.7999999999999998,0.1
976,45.32,2.152,45.305,2.1517500000000003,1.7000000000000002,0.0
977,45.32,2.152,45.303333333333335,2.1519166666666663,0.6,0.0
978,45.32,2.152,45.30166666666667,2.1519999999999997,0.3,0.0
979,45.32,2.152,45.30833333333333,2.1520833333333336,0.5,0.0
980,45.32,2.152,45.315,2.1517500000000003,1.3,0.0
981,45.32,2.152,45.32083333333333,2.15175,1.3,0.0
982,45.32,2.147,45.32,2.1513333333333335,0.5,0.0
983,45.39,2.147,45.324999999999996,2.1510000000000002,0.4,0.1
984,45.39,2.139,45.33166666666667,2.15,1.2,0.1
985,45.56,2.134,45.35166666666667,2.1485833333333333,2.7,0.2
986,45.47,2.134,45.36416666666667,2.1470833333333332,3.2,0.3
987,45.47,2.135,45.376666666666665,2.1456666666666666,2.5,0.3
988,45.48,2.135,45.39000000000001,2.14425,2.6,0.3
989,45.48,2.134,45.40333333333333,2.14275,2.7,0.3
990,45.48,2.134,45.416666666666664,2.14125,2.7,0.3
991,45.47,2.134,45.42916666666667,2.13975,2.6,0.3
992,45.47,2.145,45.44166666666666,2.1391666666666667,2.5,0.2
993,45.56,2.139,45.461666666666666,2.1380833333333333,3.2,0.2
994,45.38,2.139,45.46666666666667,2.1374166666666663,2.5,0.2
995,45.38,2.138,45.465833333333336,2.1366666666666667,0.4,0.1
996,45.36,2.138,45.46333333333333,2.1365833333333333,0.3,0.1
997,45.36,2.138,45.446666666666665,2.1369166666666666,1.9,0.0
998,45.67,2.134,45.46333333333333,2.1369166666666666,0.0,0.0
999,45.61,2.134,45.474999999999994,2.136833333333333,2.8000000000000003,0.0
1000,45.61,2.134,45.48583333333334,2.1367499999999997,2.3,0.0
1001,45.61,2.134,45.49666666666667,2.1367499999999997,2.1999999999999997,0.0
1002,45.6,2.134,45.50666666666666,2.1367499999999997,2.1,0.0
1003,45.6,2.134,45.517500000000005,2.1367499999999997,2.1,0.0
1004,45.6,2.134,45.528333333333336,2.1358333333333333,2.1999999999999997,0.1
1005,45.6,2.134,45.531666666666666,2.1354166666666665,1.4000000000000001,0.1
1006,45.6,2.133,45.550000000000004,2.134916666666667,2.1999999999999997,0.1
1007,45.59,2.133,45.567499999999995,2.1345,3.5999999999999996,0.1
1008,45.59,2.133,45.586666666666666,2.1340833333333333,3.6999999999999997,0.1
1009,45.52,2.129,45.6,2.1333333333333333,3.3000000000000003,0.1
1010,45.32,2.129,45.57083333333333,2.1329166666666666,1.6,0.1
1011,45.32,2.129,45.54666666666666,2.1325,5.3,0.1
1012,45.33,2.129,45.52333333333333,2.1320833333333336,4.7,0.1
1013,45.33,2.13,45.5,2.13175,4.7,0.1
1014,45.33,2.13,45.4775,2.1314166666666665,4.6,0.1
1015,45.33,2.13,45.455000000000005,2.131083333333333,4.5,0.1
1016,45.33,2.13,45.432500000000005,2.13075,4.5,0.1
1017,45.33,2.13,45.41,2.1304166666666666,4.5,0.1
1018,45.33,2.131,45.387499999999996,2.1302499999999998,4.5,0.1
1019,45.33,2.131,45.365833333333335,2.1300833333333333,4.3999999999999995,0.0
1020,45.33,2.131,45.344166666666666,2.129916666666667,4.3,0.0
1021,45.33,2.131,45.328333333333326,2.1300833333333333,3.8,0.0
1022,45.33,2.131,45.32916666666666,2.1302499999999998,1.5,0.0
1023,45.32,2.131,45.32916666666666,2.1304166666666666,0.1,0.0
1024,45.32,2.131,45.32833333333334,2.130583333333333,0.1,0.0
1025,45.39,2.131,45.333333333333336,2.1306666666666665,0.4,0.0
1026,45.39,2.13,45.33833333333333,2.1306666666666665,1.0,0.0
1027,45.4,2.126,45.344166666666666,2.130333333333333,1.0999999999999999,0.0
1028,45.38,2.126,45.348333333333336,2.1299999999999994,1.0,0.1
1029,45.38,2.126,45.3525,2.1296666666666666,0.8,0.1
1030,45.37,2.126,45.35583333333333,2.12925,0.7000000000000001,0.1
1031,45.35,2.126,45.357499999999995,2.128833333333333,0.5,0.1
1032,45.35,2.126,45.359166666666674,2.1284166666666664,0.3,0.1
1033,45.29,2.126,45.35583333333333,2.1279999999999997,0.2,0.1
1034,45.29,2.115,45.3525,2.1266666666666665,0.7000000000000001,0.2
1035,45.26,2.106,45.3475,2.1245833333333333,0.8,0.3
1036,45.25,2.106,45.34166666666667,2.1225,1.0999999999999999,0.4
1037,45.25,2.105,45.330000000000005,2.1203333333333334,1.7000000000000002,0.4
1038,45.36,2.104,45.32750000000001,2.1181666666666668,1.4000000000000001,0.4
1039,45.35,2.104,45.32333333333333,2.1163333333333334,0.7000000000000001,0.4
1040,45.35,2.104,45.32083333333333,2.1145,0.7000000000000001,0.4
1041,45.34,2.104,45.3175,2.1126666666666667,0.6,0.4
1042,45.34,2.103,45.315,2.11075,0.6,0.4
1043,45.33,2.103,45.31333333333333,2.1088333333333336,0.4,0.4
1044,45.32,2.103,45.310833333333335,2.1069166666666668,0.4,0.4
1045,45.32,2.089,45.31333333333333,2.103833333333333,0.0,0.5
1046,45.31,2.089,45.315000000000005,2.101666666666667,0.4,0.5
1047,45.31,2.095,45.31916666666667,2.10075,0.6,0.3
1048,45.32,2.107,45.324999999999996,2.1008333333333336,1.0,0.1
1049,45.41,2.107,45.33833333333333,2.1010000000000004,1.9,0.0
1050,45.41,2.108,45.3425,2.1013333333333333,1.7999999999999998,0.0
1051,45.3,2.109,45.33833333333333,2.1017500000000005,0.0,0.1
1052,45.37,2.109,45.339999999999996,2.1021666666666667,0.3,0.1
1053,45.37,2.108,45.3425,2.1025,0.4,0.1
1054,45.44,2.108,45.35083333333333,2.1029166666666668,1.0999999999999999,0.1
1055,45.44,2.116,45.35999999999999,2.104,1.7000000000000002,0.2
1056,45.44,2.106,45.37,2.10425,1.9,0.1
1057,45.28,2.106,45.36666666666667,2.1056666666666666,0.7000000000000001,0.2
1058,45.28,2.105,45.36416666666667,2.1069999999999998,0.6,0.3
1059,45.26,2.104,45.35999999999999,2.10775,0.7000000000000001,0.2
1060,45.25,2.104,45.354166666666664,2.1075000000000004,1.0,0.1
1061,45.25,2.104,45.34083333333333,2.10725,1.9,0.0
1062,45.47,2.104,45.34583333333333,2.1069166666666668,0.8,0.1
1063,45.47,2.097,45.35999999999999,2.105916666666667,1.9,0.1
1064,45.33,2.087,45.35666666666666,2.1040833333333335,1.0999999999999999,0.3
1065,45.31,2.087,45.35166666666667,2.1023333333333336,0.8,0.4
1066,45.31,2.088,45.340833333333336,2.1006666666666667,1.6,0.3
1067,45.32,2.088,45.33083333333334,2.098333333333333,2.1,0.4
1068,45.33,2.088,45.321666666666665,2.096833333333333,1.9,0.4
1069,45.33,2.089,45.32583333333333,2.095416666666667,0.5,0.3
1070,45.4,2.089,45.33583333333333,2.0940833333333333,1.4000000000000001,0.3
1071,45.4,2.089,45.3475,2.0928333333333335,2.1999999999999997,0.3
1072,45.4,2.09,45.35999999999999,2.0916666666666663,2.4,0.2
1073,45.4,2.09,45.3725,2.0905,2.5,0.2
1074,45.4,2.09,45.36666666666667,2.0893333333333333,0.7000000000000001,0.2
1075,45.1,2.084,45.33583333333333,2.08825,3.6999999999999997,0.2
1076,45.21,2.084,45.32583333333333,2.088,4.1000000000000005,0.1
1077,45.21,2.086,45.317499999999995,2.0879166666666666,1.7999999999999998,0.0
1078,45.28,2.086,45.315,2.0877499999999998,1.0999999999999999,0.0
1079,45.28,2.09,45.31166666666667,2.087916666666666,0.6,0.0
1080,45.36,2.091,45.314166666666665,2.0881666666666665,0.1,0.0
1081,45.38,2.091,45.31833333333333,2.0883333333333334,0.7000000000000001,0.0
1082,45.38,2.092,45.31666666666666,2.0885833333333332,0.2,0.0
1083,45.39,2.092,45.31583333333334,2.0888333333333335,0.2,0.1
1084,45.39,2.091,45.315,2.0889166666666665,0.2,0.0
1085,45.54,2.084,45.326666666666675,2.088416666666667,1.0999999999999999,0.0
1086,45.55,2.084,45.339166666666664,2.087916666666667,2.4,0.1
1087,45.55,2.085,45.376666666666665,2.088,5.0,0.0
1088,45.57,2.085,45.406666666666666,2.088083333333333,6.800000000000001,0.0
1089,45.58,2.085,45.4375,2.088,6.1,0.0
1090,45.58,2.084,45.462500000000006,2.0878333333333337,5.6000000000000005,0.0
1091,45.58,2.084,45.487500000000004,2.0873333333333335,5.0,0.1
1092,45.58,2.084,45.50583333333333,2.08675,4.3,0.1
1093,45.58,2.083,45.5225,2.0860833333333333,3.5000000000000004,0.1
1094,45.58,2.083,45.53916666666667,2.0853333333333333,3.3000000000000003,0.1
1095,45.58,2.074,45.555,2.083833333333333,3.2,0.2
1096,45.58,2.074,45.57083333333333,2.0824166666666666,3.2,0.3
1097,45.66,2.074,45.58083333333334,2.0815833333333336,2.6,0.2
1098,45.66,2.074,45.589999999999996,2.0807499999999997,1.9,0.2
1099,45.64,2.074,45.5975,2.0798333333333336,1.7000000000000002,0.2
1100,45.64,2.073,45.60333333333333,2.0788333333333333,1.3,0.2
1101,45.64,2.065,45.60833333333333,2.0771666666666664,1.0999999999999999,0.3
1102,45.65,2.065,45.61416666666667,2.0755833333333333,1.0999999999999999,0.3
1103,45.65,2.065,45.62,2.074,1.2,0.3
1104,45.66,2.066,45.626666666666665,2.0725000000000002,1.2,0.3
1105,45.74,2.066,45.63999999999999,2.071083333333333,2.0,0.3
1106,45.74,2.066,45.653333333333336,2.0696666666666665,2.7,0.3
1107,45.75,2.066,45.6675,2.0689999999999995,2.8000000000000003,0.2
1108,45.75,2.066,45.681666666666665,2.0683333333333334,2.8000000000000003,0.1
1109,45.75,2.066,45.689166666666665,2.0676666666666663,2.1999999999999997,0.1
1110,45.75,2.066,45.696666666666665,2.0669999999999997,1.5,0.1
1111,45.75,2.067,45.70583333333334,2.0664166666666666,1.7000000000000002,0.1
1112,45.75,2.067,45.715,2.0659166666666664,1.7999999999999998,0.1
1113,45.75,2.067,45.72416666666667,2.0660833333333333,1.7999999999999998,0.0
1114,45.75,2.077,45.732499999999995,2.067083333333333,1.7000000000000002,0.1
1115,45.76,2.077,45.74166666666667,2.0680833333333335,1.7000000000000002,0.2
1116,45.76,2.076,45.75,2.0689166666666665,1.7999999999999998,0.2
1117,45.88,2.072,45.76166666666666,2.0694166666666667,2.0,0.1
1118,45.8,2.072,45.76666666666666,2.069916666666667,1.7000000000000002,0.1
1119,45.8,2.062,45.770833333333336,2.0695833333333336,0.8999999999999999,0.0
1120,45.79,2.062,45.774166666666666,2.06925,0.8,0.1
1121,45.79,2.06,45.777499999999996,2.06875,0.7000000000000001,0.1
1122,45.7,2.06,45.77333333333333,2.0682500000000004,0.1,0.1
1123,45.71,2.06,45.77,2.0676666666666668,0.7000000000000001,0.1
1124,45.71,2.06,45.76666666666666,2.067083333333333,0.7000000000000001,0.1
1125,45.7,2.06,45.762499999999996,2.0665,0.8,0.1
1126,45.69,2.06,45.75749999999999,2.0650833333333334,0.8999999999999999,0.2
1127,45.69,2.06,45.751666666666665,2.0636666666666668,1.0999999999999999,0.3
1128,45.87,2.06,45.76083333333333,2.0623333333333336,0.3,0.3
1129,45.87,2.055,45.76,2.060916666666667,0.8,0.3
1130,45.85,2.056,45.76416666666666,2.0595833333333333,0.3,0.3
1131,45.83,2.056,45.76666666666667,2.0590833333333336,0.7000000000000001,0.2
1132,45.83,2.056,45.77,2.0585833333333334,0.6,0.1
1133,45.82,2.056,45.7725,2.05825,0.6,0.1
1134,45.81,2.056,45.781666666666666,2.057916666666667,1.2,0.1
1135,45.81,2.056,45.79,2.0575833333333335,1.7000000000000002,0.1
1136,45.74,2.056,45.7925,2.0572500000000002,1.0999999999999999,0.1
1137,45.74,2.056,45.79583333333333,2.0569166666666665,0.6,0.1
1138,45.63,2.056,45.79083333333333,2.0565833333333337,0.2,0.1
1139,45.62,2.056,45.785,2.05625,1.0999999999999999,0.1
1140,45.62,2.056,45.76416666666666,2.0559166666666666,2.7,0.1
1141,45.81,2.056,45.759166666666665,2.056,2.6,0.0
1142,45.81,2.056,45.755833333333335,2.056,0.8,0.0
1143,45.79,2.056,45.7525,2.056,0.7000000000000001,0.0
1144,45.71,2.056,45.7425,2.056,1.3,0.0
1145,45.71,2.056,45.73333333333333,2.056,1.9,0.0
1146,45.71,2.056,45.725,2.056,1.7000000000000002,0.0
1147,45.71,2.056,45.71666666666667,2.056,1.7000000000000002,0.0
1148,45.71,2.05,45.714166666666664,2.0555,1.0999999999999999,0.1
1149,45.83,2.05,45.721666666666664,2.055,0.5,0.1
1150,45.83,2.051,45.73833333333334,2.0545833333333334,2.4,0.1
1151,45.84,2.05,45.75666666666666,2.0540833333333333,3.5000000000000004,0.1
1152,45.76,2.05,45.76833333333334,2.0535833333333335,3.0,0.1
1153,45.76,2.05,45.764166666666675,2.0530833333333334,0.8,0.1
1154,45.74,2.049,45.75833333333333,2.0524999999999998,1.0,0.1
1155,45.73,2.049,45.75333333333333,2.0519166666666666,1.0999999999999999,0.1
1156,45.73,2.049,45.754999999999995,2.0513333333333335,0.3,0.1
1157,45.71,2.049,45.754999999999995,2.05075,0.2,0.1
1158,45.71,2.049,45.755,2.0501666666666662,0.0,0.1
1159,45.7,2.048,45.75416666666666,2.0495,0.1,0.1
1160,45.7,2.048,45.75333333333333,2.0493333333333332,0.2,0.1
1161,45.7,2.048,45.7425,2.049166666666667,1.2,0.0
1162,45.7,2.041,45.73166666666666,2.0483333333333333,2.1999999999999997,0.1
1163,45.7,2.041,45.72,2.0475833333333333,2.3,0.2
1164,45.7,2.042,45.715,2.0469166666666667,1.7000000000000002,0.1
1165,45.7,2.042,45.71,2.04625,1.0,0.1
1166,45.7,2.04,45.70666666666667,2.0455,0.8,0.1
1167,45.61,2.04,45.696666666666665,2.04475,1.3,0.2
1168,45.62,2.04,45.6875,2.044,1.9,0.2
1169,45.62,2.032,45.68,2.0425833333333334,1.7000000000000002,0.2
1170,45.64,2.028,45.67416666666667,2.0408333333333335,1.3,0.3
1171,45.64,2.028,45.669166666666676,2.0391666666666666,1.0999999999999999,0.3
1172,45.64,2.028,45.66416666666667,2.0375,1.0,0.3
1173,45.64,2.028,45.659166666666664,2.035833333333333,1.0,0.3
1174,45.64,2.028,45.65416666666667,2.03475,1.0,0.3
1175,45.64,2.041,45.64916666666667,2.03475,1.0,0.1
1176,45.77,2.041,45.655,2.034666666666667,0.1,0.0
1177,45.77,2.031,45.66083333333333,2.03375,1.2,0.1
1178,45.75,2.031,45.665,2.033,1.0,0.2
1179,45.75,2.03,45.67666666666667,2.0321666666666665,1.6,0.2
1180,45.73,2.03,45.685833333333335,2.0313333333333334,2.1,0.2
1181,45.73,2.03,45.695,2.031166666666667,1.7999999999999998,0.1
1182,45.73,2.03,45.70249999999999,2.031333333333333,1.7000000000000002,0.0
1183,45.74,2.03,45.71083333333333,2.0315,1.6,0.0
1184,45.59,2.03,45.70666666666667,2.0316666666666667,0.4,0.0
1185,45.59,2.029,45.70249999999999,2.03175,0.8,0.0
1186,45.58,2.029,45.6975,2.031833333333333,0.8999999999999999,0.0
1187,45.58,2.029,45.6925,2.0308333333333333,1.0,0.1
1188,45.58,2.029,45.67666666666667,2.029833333333333,2.1,0.2
1189,45.57,2.029,45.66,2.029666666666667,3.3000000000000003,0.1
1190,45.57,2.028,45.645,2.0294166666666666,3.2,0.0
1191,45.56,2.028,45.62916666666666,2.0292499999999998,3.1,0.0
1192,45.56,2.028,45.615,2.0290833333333333,3.0,0.0
1193,45.56,2.028,45.600833333333334,2.0289166666666665,2.8000000000000003,0.0
1194,45.56,2.028,45.586666666666666,2.02875,2.8000000000000003,0.0
1195,45.56,2.028,45.571666666666665,2.028583333333333,2.9000000000000004,0.0
1196,45.56,2.028,45.56916666666667,2.0284166666666668,1.7000000000000002,0.0
1197,45.56,2.028,45.56666666666666,2.028333333333333,0.5,0.0
1198,45.56,2.017,45.565,2.0273333333333334,0.4,0.1
1199,45.56,2.018,45.56333333333333,2.0264166666666665,0.3,0.2
1200,45.42,2.018,45.550000000000004,2.0254999999999996,1.5,0.2
1201,45.42,2.018,45.5375,2.0245833333333336,2.6,0.2
1202,45.44,2.018,45.52666666666667,2.02375,2.3,0.2
1203,45.44,2.018,45.51666666666667,2.0229166666666667,2.1,0.2
1204,45.42,2.018,45.504999999999995,2.0220833333333332,2.1999999999999997,0.2
1205,45.29,2.018,45.482499999999995,2.0212499999999998,3.4000000000000004,0.2
1206,45.29,2.014,45.46,2.0200833333333335,4.5,0.2
1207,45.32,2.014,45.44,2.0189166666666662,4.2,0.2
1208,45.32,2.015,45.419999999999995,2.0178333333333334,4.0,0.2
1209,45.42,2.015,45.40833333333333,2.01675,3.2,0.2
1210,45.57,2.015,45.409166666666664,2.016583333333333,1.0999999999999999,0.1
1211,45.57,2.015,45.41,2.0163333333333333,0.2,0.0
1212,45.57,2.014,45.42250000000001,2.016,1.3,0.1
1213,45.57,2.014,45.435,2.0156666666666667,2.5,0.1
1214,45.57,2.014,45.44583333333333,2.015333333333333,2.3,0.1
1215,45.57,2.014,45.45666666666667,2.015,2.1999999999999997,0.1
1216,45.57,2.001,45.469166666666666,2.0135833333333335,2.3,0.2
1217,45.57,2.001,45.49250000000001,2.0121666666666664,3.5999999999999996,0.3
